Manufacture,Type,Engine,Controllers,SPN,FMI,Code 
Hyundai,Excavator,Cummins,Ecm,3364,13,aftertreatment Diesel Exhaust Fluid Quality - Out of Calibration     
Hyundai,Forklift,Cummins,Ecm,3364,13,aftertreatment Diesel Exhaust Fluid Quality - Out of Calibration     
Hyundai,Loader,Cummins,Ecm,3364,13,aftertreatment Diesel Exhaust Fluid Quality - Out of Calibration     
Hyundai,Excavator,Cummins,Ecm,3364,15,aftertreatment Diesel Exhaust Fluid Quality - Data Valid but Above Normal Operating Range -
Hyundai,Forklift,Cummins,Ecm,3364,15,aftertreatment Diesel Exhaust Fluid Quality - Data Valid but Above Normal Operating Range -
Hyundai,Loader,Cummins,Ecm,3364,15,aftertreatment Diesel Exhaust Fluid Quality - Data Valid but Above Normal Operating Range -
Hyundai,Excavator,Cummins,Ecm,3364,18,aftertreatment Diesel Exhaust Fluid Quality - Data Valid but Below Normal Operating Range -
Hyundai,Forklift,Cummins,Ecm,3364,18,aftertreatment Diesel Exhaust Fluid Quality - Data Valid but Below Normal Operating Range -
Hyundai,Loader,Cummins,Ecm,3364,18,aftertreatment Diesel Exhaust Fluid Quality - Data Valid but Below Normal Operating Range -
Hyundai,Forklift,Cummins,Ecm,3364,19,aftertreatment Diesel Exhaust Fluid Quality - Received Network Data in Error   
Hyundai,Forklift,Cummins,Ecm,3449,3,"catalyst Tank Heater Circuit Voltage Above Normal, or Shorted to High Source. High Signal"
Hyundai,Excavator,Scania,Ecm,3464,2,"throttle, Control Error           "
Hyundai,Forklift,Scania,Ecm,3464,2,"throttle, Control Error           "
Hyundai,Loader,Scania,Ecm,3464,2,"throttle, Control Error           "
Hyundai,Excavator,Cummins,Ecm,3464,3,"electronic Throttle Control Actuator Driver Circuit-Voltage Above Normal, or Shorted to High Source "
Hyundai,Loader,Cummins,Ecm,3464,3,"electronic Throttle Control Actuator Driver Circuit-Voltage Above Normal, or Shorted to High Source "
Hyundai,Excavator,Scania,Ecm,3464,3,"throttle Actuator, Short Circuit to +24v        "
Hyundai,Forklift,Scania,Ecm,3464,3,"throttle Actuator, Short Circuit to +24v        "
Hyundai,Loader,Scania,Ecm,3464,3,"throttle Actuator, Short Circuit to +24v        "
Hyundai,Excavator,Cummins,Ecm,3464,4,"electronic Throttle Control Actuator Driver Circuit-Voltage Above Normal, or Shorted to Low Source "
Hyundai,Loader,Cummins,Ecm,3464,4,"electronic Throttle Control Actuator Driver Circuit-Voltage Above Normal, or Shorted to Low Source "
Hyundai,Excavator,Scania,Ecm,3464,4,"throttle Actuator, Short Circuit          "
Hyundai,Forklift,Scania,Ecm,3464,4,"throttle Actuator, Short Circuit          "
Hyundai,Loader,Scania,Ecm,3464,4,"throttle Actuator, Short Circuit          "
Hyundai,Excavator,Cummins,Ecm,3464,5,electronic Throttle Control Actuator Driver Circuit- Current Below Normal or Open Circuit  
Hyundai,Loader,Cummins,Ecm,3464,5,electronic Throttle Control Actuator Driver Circuit- Current Below Normal or Open Circuit  
Hyundai,Excavator,Scania,Ecm,3464,5,"throttle Actuator, Slow Response          "
Hyundai,Forklift,Scania,Ecm,3464,5,"throttle Actuator, Slow Response          "
Hyundai,Loader,Scania,Ecm,3464,5,"throttle Actuator, Slow Response          "
Hyundai,Excavator,Scania,Ecm,3464,6,throttle Actuator Control System Forced Limited Power       
Hyundai,Forklift,Scania,Ecm,3464,6,throttle Actuator Control System - Forced Limited Power      
Hyundai,Loader,Scania,Ecm,3464,6,throttle Actuator Control System - Forced Limited Power      
Hyundai,Excavator,Cummins,Ecm,3464,7,electronic Throttle Control Actuator Mechanical System Not Responding or Out of Adjustment  
Hyundai,Loader,Cummins,Ecm,3464,7,electronic Throttle Control Actuator Mechanical System Not Responding or Out of Adjustment  
Hyundai,Excavator,Scania,Ecm,3464,7,"throttle, Stuck in Open Position         "
Hyundai,Forklift,Scania,Ecm,3464,7,"throttle, Stuck in Open Position         "
Hyundai,Loader,Scania,Ecm,3464,7,"throttle, Stuck in Open Position         "
Hyundai,Excavator,Scania,Ecm,3464,8,"throttle, Stuck in Closed Position         "
Hyundai,Forklift,Scania,Ecm,3464,8,"throttle, Stuck in Closed Position         "
Hyundai,Loader,Scania,Ecm,3464,8,"throttle, Stuck in Closed Position         "
Hyundai,Excavator,Scania,Ecm,3471,2,electrical Fault in the Fuel Valve Circuit.       
Hyundai,Forklift,Scania,Ecm,3471,2,reductant Doser Fault           
Hyundai,Loader,Scania,Ecm,3471,2,electrical Fault in the Fuel Valve Circuit.       
Hyundai,Excavator,Scania,Ecm,3471,3,electrical Fault in the Fuel Valve Circuit. Short Circuit to Battery Voltage in the
Hyundai,Forklift,Scania,Ecm,3471,3,fault in Doser Valve          
Hyundai,Loader,Scania,Ecm,3471,3,electrical Fault in the Fuel Valve Circuit. Short Circuit to Battery Voltage in the
Hyundai,Excavator,Scania,Ecm,3471,4,electrical Fault in the Fuel Valve Circuit. Short Circuit to Ground in the Circuit.
Hyundai,Forklift,Scania,Ecm,3471,4,fault in Doser Valve          
Hyundai,Loader,Scania,Ecm,3471,4,electrical Fault in the Fuel Valve Circuit. Short Circuit to Ground in the Circuit.
Hyundai,Excavator,Scania,Ecm,3471,5,electric Fault on the Fuel Valve in Valve Block V184. the Circuit Is Open.
Hyundai,Forklift,Scania,Ecm,3471,5,fault in Doser Valve          
Hyundai,Loader,Scania,Ecm,3471,5,electric Fault on the Fuel Valve in Valve Block V184. the Circuit Is Open.
Hyundai,Excavator,Scania,Ecm,3471,9,the Fuel Pressure in the Valve Block for Exhaust Gas Aftertreatment V184 Does Not
Hyundai,Forklift,Scania,Ecm,3471,9,fault in Doser Valve          
Hyundai,Loader,Scania,Ecm,3471,9,the Fuel Pressure in the Valve Block for Exhaust Gas Aftertreatment V184 Does Not
Hyundai,Excavator,Scania,Ecm,3471,10,the Fuel Pressure in the Valve Block for Exhaust Gas Aftertreatment Is Too High
Hyundai,Forklift,Scania,Ecm,3471,10,fault in Doser Valve          
Hyundai,Loader,Scania,Ecm,3471,10,the Fuel Pressure in the Valve Block for Exhaust Gas Aftertreatment Is Too High
Hyundai,Excavator,Scania,Ecm,3472,2,electrical Fault in the Circuit for the Air Control Valve.    
Hyundai,Forklift,Scania,Ecm,3472,2,fault in Doser Valve          
Hyundai,Loader,Scania,Ecm,3472,2,electrical Fault in the Circuit for the Air Control Valve.    
Hyundai,Excavator,Scania,Ecm,3472,3,electrical Fault in the Circuit for the Air Control Valve. Short Circuit to Battery
Hyundai,Forklift,Scania,Ecm,3472,3,fault in Doser Valve          
Hyundai,Loader,Scania,Ecm,3472,3,electrical Fault in the Circuit for the Air Control Valve. Short Circuit to Battery
Hyundai,Excavator,Scania,Ecm,3472,4,electrical Fault in the Circuit for the Air Control Valve to the Fuel Injection
Hyundai,Forklift,Scania,Ecm,3472,4,fault in Doser Valve          
Hyundai,Loader,Scania,Ecm,3472,4,electrical Fault in the Circuit for the Air Control Valve to the Fuel Injection
Hyundai,Excavator,Scania,Ecm,3472,5,electrical Fault in the Circuit for the Air Control Valve to the Fuel Injection
Hyundai,Forklift,Scania,Ecm,3472,5,fault in Doser Valve          
Hyundai,Loader,Scania,Ecm,3472,5,electrical Fault in the Circuit for the Air Control Valve to the Fuel Injection
Hyundai,Excavator,Scania,Ecm,3472,9,the Air Pressure in the Valve Block for Exhaust Gas Aftertreatment Is Not Increasing
Hyundai,Forklift,Scania,Ecm,3472,9,fault in Doser Valve          
Hyundai,Loader,Scania,Ecm,3472,9,the Air Pressure in the Valve Block for Exhaust Gas Aftertreatment Is Not Increasing
Hyundai,Excavator,Cummins,Ecm,3480,2,"aftertreatment Fuel Pressure Sensor - Data Erratic, Intermittent or Incorrect    "
Hyundai,Forklift,Cummins,Ecm,3480,2,"aftertreatment Fuel Pressure Sensor - Data Erratic, Intermittent or Incorrect    "
Hyundai,Loader,Cummins,Ecm,3480,2,"aftertreatment Fuel Pressure Sensor - Data Erratic, Intermittent or Incorrect    "
Hyundai,Excavator,Scania,Ecm,3480,2,fault in the Sensor Which Measures the Air and Fuel Pressure in the Valve
Hyundai,Forklift,Scania,Ecm,3480,2,fault in Doser Valve          
Hyundai,Loader,Scania,Ecm,3480,2,fault in the Sensor Which Measures the Air and Fuel Pressure in the Valve
Hyundai,Excavator,Cummins,Ecm,3480,3,"aftertreatment Fuel Pressure Sensor Circuit - Voltage Above Normal, or Shorted to High Source"
Hyundai,Forklift,Cummins,Ecm,3480,3,"aftertreatment Fuel Pressure Sensor Circuit - Voltage Above Normal, or Shorted to High Source"
Hyundai,Loader,Cummins,Ecm,3480,3,"aftertreatment Fuel Pressure Sensor Circuit - Voltage Above Normal, or Shorted to High Source"
Hyundai,Excavator,Scania,Ecm,3480,3,fault in the Pressure Sensor Which Measures the Air and Fuel Pressure in the
Hyundai,Forklift,Scania,Ecm,3480,3,fault in Dose Valve Sensor         
Hyundai,Loader,Scania,Ecm,3480,3,fault in the Pressure Sensor Which Measures the Air and Fuel Pressure in the
Hyundai,Excavator,Cummins,Ecm,3480,4,"aftertreatment Fuel Pressure Sensor Circuit - Voltage Below Normal, or Shorted to Low Source"
Hyundai,Forklift,Cummins,Ecm,3480,4,"aftertreatment Fuel Pressure Sensor Circuit - Voltage Below Normal, or Shorted to Low Source"
Hyundai,Loader,Cummins,Ecm,3480,4,"aftertreatment Fuel Pressure Sensor Circuit - Voltage Below Normal, or Shorted to Low Source"
Hyundai,Excavator,Scania,Ecm,3480,4,fault in the Pressure Sensor Which Measures the Air and Fuel Pressure in the
Hyundai,Forklift,Scania,Ecm,3480,4,fault in Dose Valve Sensor         
Hyundai,Loader,Scania,Ecm,3480,4,fault in the Pressure Sensor Which Measures the Air and Fuel Pressure in the
Hyundai,Excavator,Scania,Ecm,3480,8,the Air Pressure Is Too High When the Air Control Valve in the Valve
Hyundai,Forklift,Scania,Ecm,3480,8,reductant Circuit Pressure           
Hyundai,Loader,Scania,Ecm,3480,8,the Air Pressure Is Too High When the Air Control Valve in the Valve
Hyundai,Excavator,Scania,Ecm,3480,9,the Air Pressure in the Valve Block for Exhaust Gas Aftertreatment Is Not Increasing
Hyundai,Forklift,Scania,Ecm,3480,9,reductant Circuit Pressure           
Hyundai,Loader,Scania,Ecm,3480,9,the Air Pressure in the Valve Block for Exhaust Gas Aftertreatment Is Not Increasing
Hyundai,Excavator,Scania,Ecm,3480,10,the Air and Fuel Pressure Sensor in the Valve Block V184 Displays Too Low
Hyundai,Forklift,Scania,Ecm,3480,10,reductant Circuit Pressure           
Hyundai,Loader,Scania,Ecm,3480,10,the Air and Fuel Pressure Sensor in the Valve Block V184 Displays Too Low
Hyundai,Excavator,Cummins,Ecm,3480,17,aftertreatment Fuel Pressure Sensor - Data Valid but Below Normal Operating Range - Least
Hyundai,Forklift,Cummins,Ecm,3480,17,aftertreatment Fuel Pressure Sensor - Data Valid but Below Normal Operating Range - Least
Hyundai,Loader,Cummins,Ecm,3480,17,aftertreatment Fuel Pressure Sensor - Data Valid but Below Normal Operating Range - Least
Hyundai,Excavator,Cummins,Ecm,3481,16,aftertreatment Fuel Rate - Data Valid but Above Normal Operating Range - Moderately Severe
Hyundai,Forklift,Cummins,Ecm,3481,16,aftertreatment Fuel Rate - Data Valid but Above Normal Operating Range - Moderately Severe
Hyundai,Loader,Cummins,Ecm,3481,16,aftertreatment Fuel Rate - Data Valid but Above Normal Operating Range - Moderately Severe
Hyundai,Excavator,Cummins,Ecm,3482,2,"aftertreatment Fuel Shutoff Valve - Data Erratic, Intermittent or Incorrect    "
Hyundai,Forklift,Cummins,Ecm,3482,2,"aftertreatment Fuel Shutoff Valve - Data Erratic, Intermittent or Incorrect    "
Hyundai,Loader,Cummins,Ecm,3482,2,"aftertreatment Fuel Shutoff Valve - Data Erratic, Intermittent or Incorrect    "
Hyundai,Excavator,Cummins,Ecm,3482,3,"aftertreatment Fuel Shutoff Valve Circuit - Voltage Above Normal, or Shorted to High Source"
Hyundai,Forklift,Cummins,Ecm,3482,3,"aftertreatment Fuel Shutoff Valve Circuit - Voltage Above Normal, or Shorted to High Source"
Hyundai,Loader,Cummins,Ecm,3482,3,"aftertreatment Fuel Shutoff Valve Circuit - Voltage Above Normal, or Shorted to High Source"
Hyundai,Excavator,Cummins,Ecm,3482,4,"aftertreatment Fuel Shutoff Valve Circuit - Voltage Below Normal, or Shorted to Low Source"
Hyundai,Forklift,Cummins,Ecm,3482,4,"aftertreatment Fuel Shutoff Valve Circuit - Voltage Below Normal, or Shorted to Low Source"
Hyundai,Loader,Cummins,Ecm,3482,4,"aftertreatment Fuel Shutoff Valve Circuit - Voltage Below Normal, or Shorted to Low Source"
Hyundai,Excavator,Cummins,Ecm,3482,7,aftertreatment Fuel Shutoff Valve Mechanical System Not Responding or Out of Adjustment  
Hyundai,Forklift,Cummins,Ecm,3482,7,aftertreatment Fuel Shutoff Valve Mechanical System Not Responding or Out of Adjustment  
Hyundai,Loader,Cummins,Ecm,3482,7,aftertreatment Fuel Shutoff Valve Mechanical System Not Responding or Out of Adjustment  
Hyundai,Excavator,Cummins,Ecm,3482,13,aftertreatment Fuel Shutoff Valve Swapped - Out of Calibration     
Hyundai,Forklift,Cummins,Ecm,3482,13,aftertreatment Fuel Shutoff Valve Swapped - Out of Calibration     
Hyundai,Loader,Cummins,Ecm,3482,13,aftertreatment Fuel Shutoff Valve Swapped - Out of Calibration     
Hyundai,Excavator,Cummins,Ecm,3482,16,aftertreatment Fuel Shutoff Valve Data Valid but Above Normal Operating Range - Moderately Severe
Hyundai,Forklift,Cummins,Ecm,3482,16,aftertreatment Fuel Shutoff Valve Data Valid but Above Normal Operating Range - Moderately Severe
Hyundai,Loader,Cummins,Ecm,3482,16,aftertreatment Fuel Shutoff Valve Data Valid but Above Normal Operating Range - Moderately Severe
Hyundai,Excavator,Scania,Ecm,3485,1,"scr Main Unit, Air Pressure Too Low       "
Hyundai,Forklift,Scania,Ecm,3485,1,"scr Main Unit, Air Pressure Too Low       "
Hyundai,Loader,Scania,Ecm,3485,1,"scr Main Unit, Air Pressure Too Low       "
Hyundai,Excavator,Scania,Ecm,3485,2,"scr Main Unit, Air Pressure Sensor After Orifice Circuit Supply    "
Hyundai,Forklift,Scania,Ecm,3485,2,"scr Main Unit, Air Pressure Sensor After Orifice Circuit Supply    "
Hyundai,Loader,Scania,Ecm,3485,2,"scr Main Unit, Air Pressure Sensor After Orifice Circuit Supply    "
Hyundai,Excavator,Scania,Ecm,3485,3,"scr Main Unit, Air Pressure Sensor After Orifice Circuit High    "
Hyundai,Forklift,Scania,Ecm,3485,3,"scr Main Unit, Air Pressure Sensor After Orifice Circuit High    "
Hyundai,Loader,Scania,Ecm,3485,3,"scr Main Unit, Air Pressure Sensor After Orifice Circuit High    "
Hyundai,Excavator,Scania,Ecm,3485,4,"scr Main Unit, Air Pressure Sensor After Orifice Circuit Low    "
Hyundai,Forklift,Scania,Ecm,3485,4,"scr Main Unit, Air Pressure Sensor After Orifice Circuit Low    "
Hyundai,Loader,Scania,Ecm,3485,4,"scr Main Unit, Air Pressure Sensor After Orifice Circuit Low    "
Hyundai,Excavator,Scania,Ecm,3485,7,"scr, Air Circuit Blocked          "
Hyundai,Forklift,Scania,Ecm,3485,7,"scr, Air Circuit Blocked          "
Hyundai,Loader,Scania,Ecm,3485,7,"scr, Air Circuit Blocked          "
Hyundai,Excavator,Scania,Ecm,3485,9,"scr Main Unit, Air Pressure Sensor After Orifice Performance     "
Hyundai,Forklift,Scania,Ecm,3485,9,"scr Main Unit, Air Pressure Sensor After Orifice Performance     "
Hyundai,Loader,Scania,Ecm,3485,9,"scr Main Unit, Air Pressure Sensor After Orifice Performance     "
Hyundai,Excavator,Scania,Ecm,3485,18,"eec, Air Supply Low          "
Hyundai,Forklift,Scania,Ecm,3485,18,"eec, Air Supply Low          "
Hyundai,Loader,Scania,Ecm,3485,18,"eec, Air Supply Low          "
Hyundai,Excavator,Scania,Ecm,3485,20,"scr Main Unit, Air Pressure Sensor After Orifice Plausible Error    "
Hyundai,Forklift,Scania,Ecm,3485,20,"scr Main Unit, Air Pressure Sensor After Orifice Plausible Error    "
Hyundai,Loader,Scania,Ecm,3485,20,"scr Main Unit, Air Pressure Sensor After Orifice Plausible Error    "
Hyundai,Forklift,Cummins,Ecm,3489,3,"aftertreatment #1 Air Enable Actuator Voltage Above Normal, or Shorted to High Source. High"
Hyundai,Forklift,Cummins,Ecm,3489,4,"aftertreatment #1 Air Enable Actuator Voltage Below Normal, or Shorted to Low Source. Low"
Hyundai,Excavator,Cummins,Ecm,3490,3,"aftertreatment Purge Air Actuator Circuit - Voltage Above Normal, or Shorted to High Source"
Hyundai,Forklift,Cummins,Ecm,3490,3,"aftertreatment Purge Air Actuator Circuit - Voltage Above Normal, or Shorted to High Source"
Hyundai,Loader,Cummins,Ecm,3490,3,"aftertreatment Purge Air Actuator Circuit - Voltage Above Normal, or Shorted to High Source"
Hyundai,Excavator,Cummins,Ecm,3490,4,"aftertreatment Purge Air Actuator Circuit - Voltage Below Normal, or Shorted to Low Source"
Hyundai,Forklift,Cummins,Ecm,3490,4,"aftertreatment Purge Air Actuator Circuit - Voltage Below Normal, or Shorted to Low Source"
Hyundai,Loader,Cummins,Ecm,3490,4,"aftertreatment Purge Air Actuator Circuit - Voltage Below Normal, or Shorted to Low Source"
Hyundai,Excavator,Cummins,Ecm,3490,7,aftertreatment Purge Air Actuator Mechanical System Not Responding or Out of Adjustment  
Hyundai,Forklift,Cummins,Ecm,3490,7,aftertreatment Purge Air Actuator Mechanical System Not Responding or Out of Adjustment  
Hyundai,Loader,Cummins,Ecm,3490,7,aftertreatment Purge Air Actuator Mechanical System Not Responding or Out of Adjustment  
Hyundai,Excavator,Perkins,Ecm,3509,2,"sensor Supply Voltage 1 : Erratic, Intermittent, or Incorrect     "
Hyundai,Loader,Perkins,Ecm,3509,2,"sensor Supply Voltage 1 : Erratic, Intermittent, or Incorrect     "
Hyundai,Excavator,Cummins,Ecm,3509,3,"sensor Supply 1 Circuit - Voltage Above Normal, or Shorted to High Source "
Hyundai,Forklift,Cummins,Ecm,3509,3,"sensor Supply Voltage #1 Circuit ??? Voltage Above Normal, or Shorted to High Source"
Hyundai,Loader,Cummins,Ecm,3509,3,"sensor Supply 1 Circuit - Voltage Above Normal, or Shorted to High Source "
Hyundai,Excavator,Perkins,Ecm,3509,3,sensor Supply Voltage 1 : Voltage Above Normal      
Hyundai,Loader,Perkins,Ecm,3509,3,sensor Supply Voltage 1 : Voltage Above Normal      
Hyundai,Excavator,Cummins,Ecm,3509,4,"sensor Supply 1 Circuit - Voltage Below Normal, or Shorted to Low Source "
Hyundai,Forklift,Cummins,Ecm,3509,4,"sensor Supply Voltage #1 Circuit ??? Voltage Below Normal, or Shorted to Low Source"
Hyundai,Loader,Cummins,Ecm,3509,4,"sensor Supply 1 Circuit - Voltage Below Normal, or Shorted to Low Source "
Hyundai,Excavator,Perkins,Ecm,3509,4,sensor Supply Voltage 1 : Voltage Below Normal      
Hyundai,Loader,Perkins,Ecm,3509,4,sensor Supply Voltage 1 : Voltage Below Normal      
Hyundai,Excavator,Perkins,Ecm,3510,2,"sensor Supply Voltage 2 : Erratic, Intermittent, or Incorrect     "
Hyundai,Loader,Perkins,Ecm,3510,2,"sensor Supply Voltage 2 : Erratic, Intermittent, or Incorrect     "
Hyundai,Excavator,Cummins,Ecm,3510,3,"sensor Supply 2 Circuit - Voltage Above Normal, or Shorted to High Source "
Hyundai,Forklift,Cummins,Ecm,3510,3,"sensor Supply Voltage #2 Circuit ??? Voltage Above Normal, or Shorted to High Source"
Hyundai,Loader,Cummins,Ecm,3510,3,"sensor Supply 2 Circuit - Voltage Above Normal, or Shorted to High Source "
Hyundai,Excavator,Perkins,Ecm,3510,3,sensor Supply Voltage 2 : Voltage Above Normal      
Hyundai,Loader,Perkins,Ecm,3510,3,sensor Supply Voltage 2 : Voltage Above Normal      
Hyundai,Excavator,Cummins,Ecm,3510,4,"sensor Supply 2 Circuit - Voltage Below Normal, or Shorted to Low Source "
Hyundai,Forklift,Cummins,Ecm,3510,4,"sensor Supply Voltage #2 Circuit ??? Voltage Below Normal, or Shorted to Low Source"
Hyundai,Loader,Cummins,Ecm,3510,4,"sensor Supply 2 Circuit - Voltage Below Normal, or Shorted to Low Source "
Hyundai,Excavator,Perkins,Ecm,3510,4,sensor Supply Voltage 2 : Voltage Below Normal      
Hyundai,Loader,Perkins,Ecm,3510,4,sensor Supply Voltage 2 : Voltage Below Normal      
Hyundai,Excavator,Perkins,Ecm,3511,2,"sensor Supply Voltage 3 : Erratic, Intermittent, or Incorrect     "
Hyundai,Loader,Perkins,Ecm,3511,2,"sensor Supply Voltage 3 : Erratic, Intermittent, or Incorrect     "
Hyundai,Excavator,Cummins,Ecm,3511,3,"sensor Supply 3 Circuit - Voltage Above Normal, or Shorted to High Source "
Hyundai,Forklift,Cummins,Ecm,3511,3,"sensor Supply Voltage #3 Circuit Voltage Above Normal, or Shorted to High Source "
Hyundai,Loader,Cummins,Ecm,3511,3,"sensor Supply 3 Circuit - Voltage Above Normal, or Shorted to High Source "
Hyundai,Excavator,Perkins,Ecm,3511,3,sensor Supply Voltage 3 : Voltage Above Normal      
Hyundai,Loader,Perkins,Ecm,3511,3,sensor Supply Voltage 3 : Voltage Above Normal      
Hyundai,Excavator,Cummins,Ecm,3511,4,"sensor Supply 3 Circuit - Voltage Below Normal, or Shorted to Low Source "
Hyundai,Forklift,Cummins,Ecm,3511,4,"sensor Supply Voltage #3 Circuit ??? Voltage Below Normal, or Shorted to Low Source"
Hyundai,Loader,Cummins,Ecm,3511,4,"sensor Supply 3 Circuit - Voltage Below Normal, or Shorted to Low Source "
Hyundai,Excavator,Perkins,Ecm,3511,4,sensor Supply Voltage 3 : Voltage Below Normal      
Hyundai,Loader,Perkins,Ecm,3511,4,sensor Supply Voltage 3 : Voltage Below Normal      
Hyundai,Excavator,Cummins,Ecm,3512,3,"sensor Supply 4 Circuit - Voltage Above Normal, or Shorted to High Source "
Hyundai,Forklift,Cummins,Ecm,3512,3,"sensor Supply Voltage #4 Circuit ??? Voltage Above Normal, or Shorted to High Source"
Hyundai,Loader,Cummins,Ecm,3512,3,"sensor Supply 4 Circuit - Voltage Above Normal, or Shorted to High Source "
Hyundai,Excavator,Perkins,Ecm,3512,3,sensor Supply Voltage 4 : Voltage Above Normal      
Hyundai,Loader,Perkins,Ecm,3512,3,sensor Supply Voltage 4 : Voltage Above Normal      
Hyundai,Excavator,Cummins,Ecm,3512,4,"sensor Supply 4 Circuit - Voltage Below Normal, or Shorted to Low Source "
Hyundai,Forklift,Cummins,Ecm,3512,4,"sensor Supply Voltage #4 Circuit ??? Voltage Below Normal, or Shorted to Low Source"
Hyundai,Loader,Cummins,Ecm,3512,4,"sensor Supply 4 Circuit - Voltage Below Normal, or Shorted to Low Source "
Hyundai,Excavator,Perkins,Ecm,3512,4,sensor Supply Voltage 4 : Voltage Below Normal      
Hyundai,Loader,Perkins,Ecm,3512,4,sensor Supply Voltage 4 : Voltage Below Normal      
Hyundai,Excavator,Cummins,Ecm,3513,3,"sensor Supply 5 - Voltage Above Normal, or Shorted to High Source  "
Hyundai,Forklift,Cummins,Ecm,3513,3,"sensor Supply 5 - Voltage Above Normal, or Shorted to High Source Voltage Above"
Hyundai,Loader,Cummins,Ecm,3513,3,"sensor Supply 5 - Voltage Above Normal, or Shorted to High Source  "
Hyundai,Excavator,Cummins,Ecm,3513,4,"sensor Supply 5 - Voltage Below Normal, or Shorted to Low Source  "
Hyundai,Forklift,Cummins,Ecm,3513,4,"sensor Supply 5 - Voltage Below Normal, or Shorted to Low Source  "
Hyundai,Loader,Cummins,Ecm,3513,4,"sensor Supply 5 - Voltage Below Normal, or Shorted to Low Source  "
Hyundai,Excavator,Cummins,Ecm,3514,3,"sensor Supply 6 Circuit - Voltage Above Normal, or Shorted to High Source "
Hyundai,Forklift,Cummins,Ecm,3514,3,"sensor Supply 6 Circuit - Voltage Above Normal, or Shorted to High Source "
Hyundai,Loader,Cummins,Ecm,3514,3,"sensor Supply 6 Circuit - Voltage Above Normal, or Shorted to High Source "
Hyundai,Excavator,Cummins,Ecm,3514,4,"sensor Supply 6 Circuit - Voltage Below Normal, or Shorted to Low Source "
Hyundai,Forklift,Cummins,Ecm,3514,4,"sensor Supply 6 Circuit - Voltage Below Normal, or Shorted to Low Source "
Hyundai,Loader,Cummins,Ecm,3514,4,"sensor Supply 6 Circuit - Voltage Below Normal, or Shorted to Low Source "
Hyundai,Excavator,Cummins,Ecm,3515,2,"aftertreatment 1 Diesel Exhaust Fluid Temperature 2 - Data Erratic, Intermittent or Incorrect "
Hyundai,Forklift,Cummins,Ecm,3515,2,"aftertreatment 1 Diesel Exhaust Fluid Temperature 2 - Data Erratic, Intermittent or Incorrect "
Hyundai,Loader,Cummins,Ecm,3515,2,"aftertreatment 1 Diesel Exhaust Fluid Temperature 2 - Data Erratic, Intermittent or Incorrect "
Hyundai,Excavator,Scania,Ecm,3515,2,fault in the Reductant Doser Temperature Sensor and Pressure Sensor.    
Hyundai,Forklift,Scania,Ecm,3515,2,reductant Doser Temperature           
Hyundai,Loader,Scania,Ecm,3515,2,fault in the Reductant Doser Temperature Sensor and Pressure Sensor.    
Hyundai,Excavator,Cummins,Ecm,3515,3,"aftertreatment 1 Diesel Exhaust Fluid Temperature 2 Sensor Circuit Voltage Above Normal, or Shorted"
Hyundai,Forklift,Cummins,Ecm,3515,3,"aftertreatment 1 Diesel Exhaust Fluid Temperature 2 Sensor Circuit Voltage Above Normal, or Shorted"
Hyundai,Loader,Cummins,Ecm,3515,3,aftertreatment 1 Diesel Exhaust Fluid Temperature 2 Sensor Circuit -    
Hyundai,Excavator,Cummins,Ecm,3515,4,"aftertreatment 1 Diesel Exhaust Fluid Temperature 2 Sensor Circuit Voltage Below Normal, or Shorted"
Hyundai,Forklift,Cummins,Ecm,3515,4,"aftertreatment 1 Diesel Exhaust Fluid Temperature 2 Sensor Circuit Voltage Below Normal, or Shorted"
Hyundai,Loader,Cummins,Ecm,3515,4,"aftertreatment 1 Diesel Exhaust Fluid Temperature 2 Sensor Circuit Voltage Below Normal, or Shorted"
Hyundai,Excavator,Cummins,Ecm,3515,5,aftertreatment 1 Diesel Exhaust Fluid Temperature 2 Sensor Circuit Current Below Normal or Open
Hyundai,Forklift,Cummins,Ecm,3515,5,aftertreatment 1 Diesel Exhaust Fluid Temperature 2 Sensor Circuit Current Below Normal or Open
Hyundai,Loader,Cummins,Ecm,3515,5,aftertreatment 1 Diesel Exhaust Fluid Temperature 2 Sensor Circuit Current Below Normal or Open
Hyundai,Excavator,Cummins,Ecm,3515,6,aftertreatment 1 Diesel Exhaust Fluid Temperature 2 Sensor Circuit Current Above Normal or Grounded
Hyundai,Forklift,Cummins,Ecm,3515,6,aftertreatment 1 Diesel Exhaust Fluid Temperature 2 Sensor Circuit Current Above Normal or Grounded
Hyundai,Loader,Cummins,Ecm,3515,6,aftertreatment 1 Diesel Exhaust Fluid Temperature 2 Sensor Circuit Current Above Normal or Grounded
Hyundai,Excavator,Cummins,Ecm,3515,10,aftertreatment 1 Diesel Exhaust Fluid Temperature 2 - Abnormal Rate of Change  
Hyundai,Forklift,Cummins,Ecm,3515,10,aftertreatment 1 Diesel Exhaust Fluid Temperature 2 - Abnormal Rate of Change  
Hyundai,Loader,Cummins,Ecm,3515,10,aftertreatment 1 Diesel Exhaust Fluid Temperature 2 - Abnormal Rate of Change  
Hyundai,Excavator,Cummins,Ecm,3515,11,aftertreatment 1 Diesel Exhaust Fluid Temperature 2 - Root Cause Not Known  
Hyundai,Loader,Cummins,Ecm,3515,11,aftertreatment 1 Diesel Exhaust Fluid Temperature 2 - Root Cause Not Known  
